version
202
timestamp,L_value1,L_value2,L_value3,L_value4,R_value1,R_value2,R_value3,R_value4,COP_Left,COP_Right,COP_Front,COP_Back,COP_Left_Front,COP_Left_Back,COP_Right_Front,COP_Right_Back,L_ACC_X,L_ACC_Y,L_ACC_Z,R_ACC_X,R_ACC_Y,R_ACC_Z,L_value1_raw,L_value2_raw,L_value3_raw,L_value4_raw,R_value1_raw,R_value2_raw,R_value3_raw,R_value4_raw
12226.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,33,0,0,0,0,0,1,1,11,0,0,0,102,0
12255.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,3,0,0,0,1,0,125,0
12286.0,0,0,0,0,0,0,2,0,33,67,100,0,50,50,100,0,0,0,0,0,11,0,0,0,0,0,0,0,167,1
12316.0,0,0,0,0,0,0,2,0,33,67,100,0,50,50,100,0,0,0,0,0,11,0,0,0,0,0,0,0,167,1
12346.0,0,0,0,0,0,0,20,0,0,100,100,0,50,50,100,0,0,0,0,11,36,0,0,0,0,0,0,0,279,0
12376.0,0,0,0,0,0,0,42,0,0,100,100,0,50,50,100,0,0,0,0,0,0,0,1,0,0,0,0,0,422,0
12405.0,0,0,0,0,0,0,55,0,0,100,100,0,50,50,100,0,14,0,0,15,0,0,0,0,0,0,0,0,503,0
12436.0,0,0,0,0,0,0,65,0,0,100,100,0,50,50,100,0,0,0,0,74,84,0,0,0,0,0,0,0,569,0
12466.0,0,0,0,0,0,0,76,0,0,100,100,0,50,50,100,0,30,0,0,129,0,0,0,0,2,0,0,0,640,0
12496.0,0,0,0,0,0,0,77,0,0,100,100,0,50,50,100,0,30,0,0,129,0,0,0,0,2,0,0,0,644,0
12526.0,0,0,0,0,0,0,77,0,0,100,100,0,50,50,100,0,30,0,0,129,0,0,0,0,2,0,0,0,645,0
12555.0,0,0,0,0,0,0,88,0,0,100,100,0,50,50,100,0,30,0,0,42,49,0,0,0,2,0,0,0,718,0
12586.0,0,0,0,0,0,0,89,0,0,100,100,0,50,50,100,0,30,0,0,0,11,0,0,0,2,0,0,0,725,0
12616.0,0,0,0,0,0,0,89,0,0,100,100,0,50,50,100,0,0,0,0,22,44,0,0,0,0,0,0,0,731,0
12646.0,0,0,0,0,0,0,88,0,0,100,100,0,50,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,715,0
12676.0,0,0,0,0,0,0,72,0,0,100,100,0,50,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,612,0
12705.0,0,0,0,0,0,0,54,0,0,100,100,0,50,50,100,0,0,0,0,0,7,0,0,0,0,0,0,0,499,0
12736.0,0,0,0,0,0,0,43,0,0,100,100,0,50,50,100,0,0,0,0,49,89,0,0,0,0,1,0,0,426,0
12766.0,0,0,0,0,0,0,28,0,0,100,100,0,50,50,100,0,0,0,0,88,27,0,0,0,0,0,0,0,334,0
12796.0,0,0,0,0,0,0,7,0,33,67,100,0,50,50,100,0,0,0,0,0,14,0,0,0,1,0,0,0,199,0
12826.0,0,0,0,0,0,0,7,0,33,67,100,0,50,50,100,0,0,0,0,0,14,0,0,0,1,0,0,0,199,0
12855.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,66,0,0,0,1,1,0,0,95,0
12886.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,20,0,0,0,31,0,1,0,2,0,1,1,82,0
12916.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,20,0,0,0,31,0,1,0,2,0,1,1,81,0
12946.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,13,0,0,0,31,0,0,2,13,0,1,1,81,0
12976.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,13,0,0,0,26,0,0,2,13,0,0,0,52,0
13006.0,0,0,4,0,0,0,0,0,66,34,100,0,100,0,50,50,0,0,0,0,18,0,0,0,171,0,0,0,42,0
13035.0,0,0,11,0,0,0,0,0,100,0,100,0,100,0,50,50,10,0,0,0,18,0,0,0,215,0,0,0,42,0
13066.0,0,0,11,0,0,0,0,0,100,0,100,0,100,0,50,50,10,0,0,0,18,0,0,0,215,0,0,0,42,0
13096.0,0,0,26,0,0,0,0,0,100,0,100,0,100,0,50,50,121,0,0,0,18,0,1,1,313,0,0,0,42,0
13126.0,0,0,26,0,0,0,0,0,100,0,100,0,100,0,50,50,121,0,0,0,7,0,1,1,313,0,0,0,17,0
13156.0,0,0,26,0,0,0,0,0,100,0,100,0,100,0,50,50,121,0,0,0,7,0,1,1,313,0,0,0,17,0
13186.0,0,0,31,0,0,0,0,0,100,0,100,0,100,0,50,50,0,78,0,0,0,0,0,0,343,0,0,0,14,0
13216.0,0,0,31,0,0,0,0,0,100,0,100,0,100,0,50,50,0,3,0,0,0,0,0,0,343,0,0,0,14,0
13246.0,0,0,31,0,0,0,0,0,100,0,100,0,100,0,50,50,0,3,0,0,0,0,0,0,343,0,0,0,11,0
13276.0,0,0,32,0,0,0,0,0,100,0,100,0,100,0,50,50,0,43,0,0,0,0,0,0,347,0,0,0,11,0
13306.0,0,0,28,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,0,0,0,1,0,320,0,0,0,11,0
13336.0,0,0,28,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,0,0,0,1,0,320,0,0,0,11,0
13366.0,0,0,9,0,0,0,0,0,66,34,100,0,100,0,50,50,0,0,0,0,0,0,0,0,203,0,0,0,11,0
13396.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,12,0,19,33,0,0,0,37,0,0,0,8,0
13426.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,12,0,19,33,0,0,0,26,0,0,0,8,0
13456.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,3,0,0,42,62,0,1,0,5,0,0,0,7,0
13486.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,2,2,0,42,62,0,0,0,0,0,0,0,7,0
13515.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,67,0,2,1,0,0,0,0,13,0
13546.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,52,0,0,0,0,1,0,0,17,0
13576.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,1,0,15,0
13606.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,18,60,0,0,0,0,0,0,1,14,0
13636.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,131,28,0,0,0,0,0,0,0,15,0
13666.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,131,28,0,0,0,0,0,0,0,15,0
13696.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,142,27,0,1,0,0,0,0,0,12,0
13726.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,108,0,0,1,0,0,0,0,0,16,1
13756.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,108,0,0,1,0,0,0,0,0,16,1
13786.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,108,0,0,0,0,0,0,0,0,16,1
13815.0,0,0,0,0,0,0,28,0,0,100,100,0,50,50,100,0,0,0,0,0,0,0,0,0,2,1,0,1,335,0
13846.0,0,0,0,0,0,0,28,0,0,100,100,0,50,50,100,0,0,0,0,0,0,0,0,0,2,1,0,1,335,0
13876.0,0,0,0,0,0,0,64,0,0,100,100,0,50,50,100,0,0,0,0,0,65,0,0,0,1,0,0,0,563,0
13906.0,0,0,0,0,0,0,64,0,0,100,100,0,50,50,100,0,0,0,0,0,65,0,0,0,1,0,0,0,563,0
13936.0,0,0,0,0,0,0,64,0,0,100,100,0,50,50,100,0,0,0,0,0,65,0,0,0,0,0,0,0,563,0
13966.0,0,0,0,0,0,0,78,0,0,100,100,0,50,50,100,0,0,0,0,135,90,0,0,0,1,0,0,0,650,0
13996.0,0,0,0,0,0,0,78,0,0,100,100,0,50,50,100,0,0,0,0,135,90,0,0,0,0,0,0,0,650,0
14025.0,0,0,0,0,0,0,78,0,0,100,100,0,50,50,100,0,0,0,0,135,90,0,1,0,2,0,0,0,650,0
14056.0,0,0,0,0,0,0,82,0,0,100,100,0,50,50,100,0,0,0,0,184,191,0,0,0,1,0,0,0,677,0
14086.0,0,0,0,0,0,0,82,0,0,100,100,0,50,50,100,0,0,0,0,184,191,0,0,0,1,0,0,0,677,0
14116.0,0,0,0,0,0,0,48,0,0,100,100,0,50,50,100,0,0,0,0,157,93,0,2,0,1,0,0,0,463,0
14146.0,0,0,0,0,0,0,48,0,0,100,100,0,50,50,100,0,0,0,0,157,93,0,0,0,0,0,0,0,463,0
14176.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,58,1,0,0,0,3,0,0,0,144,0
14206.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,17,17,0,0,0,3,0,0,0,136,0
14236.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,37,118,0,0,0,6,0,0,0,72,0
14266.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,58,109,0,0,0,6,0,0,0,56,0
14296.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,35,81,0,0,0,21,0,0,0,48,0
14326.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,83,79,0,0,0,50,0,0,0,29,0
14356.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,83,79,0,0,0,50,0,0,0,29,0
14386.0,0,0,0,0,0,0,0,0,66,34,100,0,100,0,50,50,0,0,0,83,79,0,0,0,150,0,0,0,29,0
14416.0,0,0,15,0,0,0,0,0,100,0,100,0,100,0,50,50,0,46,0,30,16,0,0,0,244,0,0,0,10,1
14446.0,0,0,16,0,0,0,0,0,100,0,100,0,100,0,50,50,0,46,0,30,16,0,0,0,250,0,0,0,9,1
14475.0,0,0,16,0,0,0,0,0,100,0,100,0,100,0,50,50,0,46,0,42,29,0,0,0,251,0,0,0,9,0
14506.0,0,0,26,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,42,29,0,0,0,311,0,0,0,9,0
14536.0,0,0,27,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,42,29,0,0,0,318,0,0,0,9,0
14566.0,0,0,27,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,42,29,0,0,0,318,0,0,0,9,0
14596.0,0,0,27,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,72,2,0,0,0,318,0,0,0,8,1
14626.0,0,0,28,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,39,0,0,0,0,323,0,0,0,9,0
14656.0,0,0,28,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,39,0,0,0,0,326,0,0,0,9,0
14686.0,0,0,27,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,7,0,0,0,0,317,0,0,0,6,0
14716.0,0,0,27,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,7,0,0,0,0,317,0,0,0,6,0
14746.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,42,0,34,0,0,0,0,111,0,0,0,8,0
14776.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,42,0,46,0,0,0,0,97,0,0,0,15,0
14806.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,42,0,86,9,0,0,0,93,0,0,0,36,0
14836.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,40,0,86,9,0,0,0,7,0,0,0,36,0
14865.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,64,0,46,10,0,0,0,0,0,0,0,86,0
14895.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,29,0,46,10,0,1,0,0,0,0,0,89,0
14926.0,0,0,0,0,0,0,8,0,33,67,100,0,50,50,100,0,0,2,0,0,53,0,2,1,1,0,0,0,204,0
14956.0,0,0,0,0,0,0,8,0,33,67,100,0,50,50,100,0,0,0,0,0,53,0,2,0,0,0,0,0,204,0
14986.0,0,0,0,0,0,0,8,0,33,67,100,0,50,50,100,0,0,0,0,0,53,0,0,0,0,0,0,0,204,0
15015.0,0,0,0,0,0,0,68,0,0,100,100,0,50,50,100,0,0,0,0,42,0,0,1,0,0,0,0,0,587,1
15046.0,0,0,0,0,0,0,60,0,0,100,100,0,50,50,100,0,0,0,0,0,113,0,0,0,0,0,0,0,541,0
15076.0,0,0,0,0,0,0,60,0,0,100,100,0,50,50,100,0,0,0,0,0,113,0,1,0,0,0,0,0,541,0
15106.0,0,0,0,0,0,0,76,0,0,100,100,0,50,50,100,0,0,0,0,9,13,0,0,0,0,0,0,0,641,0
15136.0,0,0,0,0,0,0,76,0,0,100,100,0,50,50,100,0,0,0,0,9,13,0,0,0,0,0,0,0,641,0
15165.0,0,0,0,0,0,0,79,0,0,100,100,0,50,50,100,0,0,0,0,118,38,0,0,0,0,0,0,0,661,0
15195.0,0,0,0,0,0,0,79,0,0,100,100,0,50,50,100,0,0,0,0,118,38,0,0,0,0,0,0,0,661,0
15225.0,0,0,0,0,0,0,79,0,0,100,100,0,50,50,100,0,0,0,0,118,38,0,0,0,0,0,0,0,661,0
15256.0,0,0,0,0,0,0,76,0,0,100,100,0,50,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0
15286.0,0,0,0,0,0,0,76,0,0,100,100,0,50,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0
15315.0,0,0,0,0,0,0,47,0,0,100,100,0,50,50,100,0,0,0,0,50,94,0,0,0,0,0,1,0,452,0
15346.0,0,0,0,0,0,0,28,0,0,100,100,0,50,50,100,0,0,0,0,127,44,0,0,0,0,0,0,0,332,0
15376.0,0,0,0,0,0,0,27,0,0,100,100,0,50,50,100,0,0,0,0,127,44,0,0,0,0,0,0,0,324,0
15406.0,0,0,0,0,0,0,26,0,0,100,100,0,50,50,100,0,0,0,0,127,44,0,1,0,0,0,0,0,322,0
15436.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,107,148,0,1,0,0,0,0,0,73,0
15465.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,85,87,0,0,0,0,0,1,0,55,0
15496.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,46,0,0,0,3,0,0,0,40,0
15526.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,46,0,0,0,21,0,0,0,40,0
15556.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,18,1,0,0,0,22,0,0,0,21,0
15586.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,29,0,0,0,0,22,0,0,0,18,0
15615.0,0,0,6,0,0,0,0,0,66,34,100,0,100,0,50,50,0,100,0,29,0,0,0,0,187,0,0,0,18,0
15646.0,0,0,6,0,0,0,0,0,66,34,100,0,100,0,50,50,0,100,0,87,0,0,0,0,187,0,0,0,14,1
15676.0,0,0,6,0,0,0,0,0,66,34,100,0,100,0,50,50,0,100,0,88,0,0,0,0,187,0,0,0,14,0
15706.0,0,0,24,0,0,0,0,0,100,0,100,0,100,0,50,50,0,14,0,76,0,0,0,0,298,0,0,0,7,0
15736.0,0,0,24,0,0,0,0,0,100,0,100,0,100,0,50,50,0,14,0,76,0,0,0,0,298,0,0,0,7,0
15766.0,0,0,24,0,0,0,0,0,100,0,100,0,100,0,50,50,0,14,0,76,0,0,0,0,298,0,0,0,7,0
15796.0,0,0,24,0,0,0,0,0,100,0,100,0,100,0,50,50,0,14,0,32,0,0,0,0,298,0,0,0,6,0
15826.0,0,0,24,0,0,0,0,0,100,0,100,0,100,0,50,50,0,14,0,67,0,0,0,0,298,0,0,0,11,0
15856.0,0,0,32,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,64,0,0,0,0,346,0,0,0,8,0
15886.0,0,0,28,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,64,0,0,0,0,324,0,0,0,8,0
15916.0,0,0,28,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,10,3,0,0,0,324,0,0,0,14,0
15946.0,0,0,10,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,28,35,0,1,0,212,0,0,0,9,0
15976.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,79,47,0,0,0,129,0,0,0,10,0
16006.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,69,0,89,50,0,0,0,70,0,0,0,9,0
16036.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,69,0,89,50,0,0,0,70,0,0,0,9,0
16066.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,69,0,59,0,0,0,0,70,0,0,0,14,0
16096.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,59,0,0,0,0,0,0,0,0,14,0
16126.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,10,0,0,0,0,0,0,0,0,17,0
16156.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,29,6,0,1,0,0,0,0,0,28,0
16186.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,29,6,0,0,0,0,0,0,0,28,0
16216.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,37,31,0,0,0,0,0,0,0,59,0
16246.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,37,31,0,0,0,0,0,0,0,59,0
16276.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,37,31,0,0,0,0,0,0,0,59,0
16306.0,0,0,0,0,0,0,31,0,0,100,100,0,50,50,100,0,0,0,0,187,101,0,0,0,0,0,0,0,354,0
16336.0,0,0,0,0,0,0,31,0,0,100,100,0,50,50,100,0,0,0,0,187,101,0,0,0,0,0,0,0,354,0
16366.0,0,0,0,0,0,0,31,0,0,100,100,0,50,50,100,0,0,0,0,187,101,0,0,0,0,0,0,0,354,0
16395.0,0,0,0,0,0,0,74,0,0,100,100,0,50,50,100,0,0,0,0,171,192,0,0,0,0,0,0,0,626,0
16426.0,0,0,0,0,0,0,74,0,0,100,100,0,50,50,100,0,0,0,0,171,192,0,0,0,0,0,0,0,626,0
16456.0,0,0,0,0,0,0,81,0,0,100,100,0,50,50,100,0,0,0,0,216,285,0,0,0,0,0,0,0,672,0
16486.0,0,0,0,0,0,0,81,0,0,100,100,0,50,50,100,0,0,0,0,195,279,0,1,0,0,0,0,0,672,0
16516.0,0,0,0,0,0,0,81,0,0,100,100,0,50,50,100,0,0,0,0,0,12,0,0,0,0,0,1,0,672,0
16546.0,0,0,0,0,0,0,80,0,0,100,100,0,50,50,100,0,0,0,0,104,143,0,0,0,0,0,0,0,663,0
16576.0,0,0,0,0,0,0,45,0,0,100,100,0,50,50,100,0,0,0,0,0,68,0,0,0,0,0,0,0,442,0
16606.0,0,0,0,0,0,0,28,0,0,100,100,0,50,50,100,0,0,0,0,0,109,0,0,0,0,0,0,0,336,0
16636.0,0,0,0,0,0,0,16,0,0,100,100,0,50,50,100,0,0,0,0,23,137,0,0,0,0,0,0,0,258,0
16666.0,0,0,0,0,0,0,3,0,33,67,100,0,50,50,100,0,0,0,0,48,142,0,0,0,0,0,0,0,176,0
16696.0,0,0,0,0,0,0,3,0,33,67,100,0,50,50,100,0,0,0,0,48,142,0,0,0,0,0,0,0,176,0
16726.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,103,0,0,0,0,0,0,0,60,0
16756.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,103,0,1,0,0,0,0,0,60,0
16786.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,103,0,1,0,0,0,0,0,60,0
16816.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,96,65,0,1,0,0,0,0,0,15,0
16846.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,96,65,0,0,0,0,0,0,0,12,0
16876.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,50,0,0,0,0,0,0,0,0,14,1
16906.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,1,0,0,0,0,0,10,0
16936.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,1,0,0,0,0,0,10,0
16965.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,1,0,0,0,0,0,5,0
16996.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,2,0,7,0
17026.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,2,0,7,0
17056.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,1,0,0,0,2,0,7,0
17086.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,1,0,0,0,0,0,3,0
17116.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,3,0
17146.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,3,0,0,0,0,0,4,0
17176.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,156,0,0,0,0,0,0,0,0,0,0,0,3,0
17206.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,157,0,0,0,0,0,0,0,0,0,0,0,3,0
17236.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,157,0,0,0,0,0,0,0,0,0,0,0,3,0
17266.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,157,0,0,0,0,0,0,0,0,0,0,0,3,0
17296.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,157,0,0,0,0,0,0,0,0,0,0,0,3,0
17326.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,157,0,0,0,0,0,0,0,0,0,0,0,2,0
17356.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,157,0,0,0,0,0,0,0,0,0,0,0,1,0
17386.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17416.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17446.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17476.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17506.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17536.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,72,70,0,59,0,0,0,0,0,0,0,0,4,0
17566.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,72,70,0,59,0,0,0,0,0,0,0,0,4,0
17596.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,46,0,0,0,0,0,0,0,2,0
17626.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,29,0,0,0,46,0,0,0,0,0,0,0,2,0
17656.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,29,0,0,0,46,0,0,0,0,0,0,0,2,0
17686.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,29,0,0,86,0,0,0,0,0,0,0,0,3,0
17716.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,86,0,0,0,0,0,0,0,0,3,0
17745.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,263,0,0,0,0,0,0,0,0,6,0
17775.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,184,26,0,2,1,0,0,0,0,4,0
17806.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,184,26,0,2,1,0,0,0,0,4,0
17836.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,185,9,0,2,1,0,0,0,0,3,0
17866.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,38,68,0,154,9,0,1,0,0,0,0,0,1,1
17896.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,38,68,0,219,32,0,1,0,0,0,0,0,2,0
17925.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,38,68,0,219,32,0,1,0,0,0,0,0,2,0
17956.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,97,36,0,107,59,0,0,0,0,0,0,0,3,0
17985.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,36,0,35,44,0,0,0,0,0,0,0,0,0
18016.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,36,0,37,24,0,0,0,0,0,0,0,2,0
18046.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,36,0,98,40,0,0,0,0,0,0,0,0,0
18075.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,22,0,108,31,0,0,0,0,0,0,0,2,0
18106.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,17,0,108,31,0,2,1,0,0,0,0,2,0
18136.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,23,54,0,108,31,0,0,0,0,0,0,0,2,0
18166.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,48,43,0,97,45,0,0,0,0,0,0,0,0,0
18196.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,43,0,97,45,0,0,0,0,0,0,0,0,0
18225.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,35,0,97,45,0,0,0,0,0,0,0,0,0
18256.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,35,0,97,45,0,0,0,0,0,0,0,0,0
18286.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,49,0,97,45,0,0,1,0,0,0,0,0,0
18316.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,19,47,0,97,45,0,0,0,0,0,0,0,0,0
18346.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,46,0,149,0,0,0,0,0,0,0,0,0,0
18375.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,22,0,171,5,0,0,0,0,0,0,0,1,0
18406.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,22,0,171,5,0,0,0,0,0,0,0,1,0
18436.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,22,0,212,30,0,0,0,0,0,0,0,0,0
18466.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,22,0,212,30,0,0,0,0,0,0,0,0,0
18496.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,22,0,187,19,0,0,0,0,0,0,1,0,0
18526.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,57,0,187,19,0,1,0,0,0,0,1,0,0
