version
10
timestamp,L_value1,L_value2,L_value3,L_value4,R_value1,R_value2,R_value3,R_value4,COP_Left,COP_Right,COP_Front,COP_Back,COP_Left_Front,COP_Left_Back,COP_Right_Front,COP_Right_Back,L_ACC_X,L_ACC_Y,L_ACC_Z,R_ACC_X,R_ACC_Y,R_ACC_Z,L_value1_raw,L_value2_raw,L_value3_raw,L_value4_raw,R_value1_raw,R_value2_raw,R_value3_raw,R_value4_raw
11153,0,0,0,0,21,2,41,72,0,100,42,58,50,50,42,58,0,0,0,0,0,0,51.0,0.0,113.0,5.0,255.0,135.0,380.0,452.0
11186,0,0,0,0,27,4,45,65,0,100,49,51,50,50,48,52,0,0,0,0,0,0,45.0,0.0,98.0,0.0,290.0,151.0,407.0,419.0
11219,0,0,0,0,31,6,50,58,0,100,55,45,50,50,54,46,0,0,0,0,0,0,44.0,0.0,90.0,0.0,316.0,162.0,437.0,382.0
11252,0,0,0,0,33,8,52,50,0,100,60,40,50,50,59,41,0,0,0,0,0,0,42.0,0.0,84.0,0.0,332.0,174.0,450.0,344.0
11285,0,0,0,0,36,9,56,43,0,100,65,35,50,50,64,36,0,0,0,0,0,0,41.0,0.0,78.0,0.0,349.0,182.0,471.0,309.0
11318,0,0,0,0,38,10,58,36,0,100,70,30,50,50,69,31,0,0,0,0,0,0,40.0,0.0,71.0,0.0,363.0,188.0,485.0,272.0
11351,0,0,0,0,41,11,60,28,0,100,75,25,50,50,75,25,0,0,0,0,0,0,38.0,0.0,70.0,0.0,379.0,194.0,498.0,234.0
11384,0,0,0,0,44,13,62,20,0,100,82,18,50,50,81,19,0,0,0,0,0,0,37.0,0.0,63.0,0.0,400.0,204.0,513.0,194.0
11417,0,0,0,0,47,15,63,11,0,100,89,11,50,50,89,11,0,0,0,0,0,0,36.0,0.0,57.0,0.0,418.0,215.0,518.0,147.0
11450,0,0,0,0,50,16,64,3,0,100,96,4,50,50,96,4,0,0,0,0,0,0,35.0,0.0,55.0,0.0,435.0,222.0,525.0,109.0
11483,0,0,0,0,52,17,65,0,0,100,100,0,50,50,100,0,0,0,0,0,0,0,32.0,0.0,51.0,0.0,449.0,229.0,531.0,79.0
11516,0,0,0,0,53,18,66,0,0,100,100,0,50,50,100,0,0,0,0,0,0,0,30.0,0.0,50.0,0.0,457.0,233.0,534.0,64.0
11549,0,0,0,0,54,19,66,0,0,100,100,0,50,50,100,0,0,0,0,0,0,0,30.0,0.0,57.0,0.0,461.0,240.0,535.0,57.0
11582,0,0,0,0,54,19,66,0,0,100,100,0,50,50,100,0,0,0,0,0,0,0,44.0,0.0,104.0,0.0,461.0,242.0,536.0,43.0
11615,0,0,9,0,54,19,65,0,7,93,100,0,100,0,100,0,0,0,0,0,0,0,59.0,8.0,180.0,0.0,461.0,243.0,531.0,24.0
11648,0,0,19,0,53,20,65,0,13,87,100,0,100,0,100,0,0,0,0,0,0,0,78.0,9.0,241.0,0.0,456.0,245.0,529.0,6.0
11681,0,0,28,0,52,20,64,0,19,81,100,0,100,0,100,0,0,0,0,0,0,0,94.0,18.0,300.0,0.0,445.0,247.0,521.0,0.0
11714,0,0,37,0,49,19,61,0,24,76,100,0,100,0,100,0,0,0,0,0,0,0,103.0,21.0,356.0,0.0,431.0,244.0,507.0,0.0
11747,0,0,43,0,46,19,60,0,27,73,100,0,100,0,100,0,0,0,0,0,0,0,115.0,18.0,393.0,0.0,412.0,242.0,500.0,0.0
11780,0,0,47,0,42,18,57,0,30,70,100,0,100,0,100,0,0,0,0,0,0,0,121.0,18.0,415.0,4.0,386.0,233.0,482.0,0.0
11813,1,0,50,0,36,16,55,0,34,66,100,0,100,0,100,0,0,0,0,0,0,0,127.0,16.0,435.0,25.0,351.0,224.0,466.0,0.0
11846,2,0,53,3,30,13,50,0,41,59,96,4,92,8,100,0,0,0,0,0,0,0,133.0,13.0,456.0,109.0,311.0,202.0,436.0,0.0
11879,4,0,57,37,22,8,42,0,59,41,74,26,58,42,100,0,0,0,0,0,0,0,145.0,14.0,482.0,276.0,260.0,175.0,386.0,0.0
11912,5,0,61,58,12,2,30,0,74,26,61,39,48,52,100,0,0,0,0,0,0,0,157.0,13.0,506.0,383.0,201.0,135.0,311.0,0.0
11945,8,0,64,71,5,0,16,0,86,14,52,48,45,55,100,0,0,0,0,0,0,0,171.0,14.0,523.0,445.0,152.0,92.0,224.0,0.0
11978,9,0,66,77,0,0,3,0,97,3,45,55,44,56,100,0,0,0,0,0,0,0,181.0,11.0,535.0,478.0,114.0,53.0,141.0,0.0
12011,10,0,67,80,0,0,0,0,100,0,44,56,44,56,50,50,0,0,0,0,0,0,186.0,11.0,542.0,494.0,81.0,21.0,87.0,0.0
12044,10,0,68,81,0,0,0,0,100,0,44,56,44,56,50,50,0,0,0,0,0,0,186.0,8.0,550.0,499.0,54.0,2.0,55.0,0.0
12077,10,0,68,80,0,0,0,0,100,0,45,55,45,55,50,50,0,0,0,0,0,0,187.0,8.0,551.0,494.0,37.0,1.0,34.0,0.0
12110,10,0,69,78,0,0,0,0,100,0,45,55,45,55,50,50,0,0,0,0,0,0,184.0,5.0,555.0,484.0,25.0,0.0,22.0,0.0
12143,10,0,69,77,0,0,0,0,100,0,46,54,46,54,50,50,0,0,0,0,0,0,185.0,5.0,557.0,479.0,13.0,0.0,10.0,0.0
12176,10,0,69,77,0,0,0,0,100,0,46,54,46,54,50,50,0,0,0,0,0,0,184.0,5.0,556.0,478.0,9.0,0.0,5.0,0.0
12209,10,0,70,77,0,0,0,0,100,0,46,54,46,54,50,50,0,0,0,0,0,0,185.0,6.0,558.0,479.0,4.0,0.0,0.0,0.0
12242,10,0,70,77,0,0,0,0,100,0,46,54,46,54,50,50,0,0,0,0,0,0,184.0,4.0,561.0,479.0,4.0,0.0,0.0,0.0
12275,10,0,70,78,0,0,0,0,100,0,46,54,46,54,50,50,0,0,0,0,0,0,188.0,4.0,562.0,480.0,0.0,0.0,0.0,0.0
12308,11,0,71,77,0,0,0,0,100,0,47,53,47,53,50,50,0,0,0,0,0,0,190.0,5.0,565.0,477.0,0.0,0.0,0.0,0.0
12341,11,0,71,77,0,0,0,0,100,0,47,53,47,53,50,50,0,0,0,0,0,0,192.0,5.0,566.0,477.0,0.0,0.0,0.0,0.0
12374,12,0,71,77,0,0,0,0,100,0,47,53,47,53,50,50,0,0,0,0,0,0,195.0,6.0,566.0,475.0,0.0,0.0,0.0,0.0
12407,12,0,71,76,0,0,0,0,100,0,47,53,47,53,50,50,0,0,0,0,0,0,195.0,5.0,567.0,474.0,0.0,0.0,0.0,0.0
12440,11,0,71,76,0,0,0,0,100,0,47,53,47,53,50,50,0,0,0,0,0,0,194.0,4.0,566.0,474.0,0.0,0.0,0.0,0.0
12473,11,0,71,76,0,0,0,0,100,0,47,53,47,53,50,50,0,0,0,0,0,0,193.0,5.0,567.0,473.0,0.0,0.0,0.0,0.0
12506,11,0,71,76,0,0,0,0,100,0,47,53,47,53,50,50,0,0,0,0,0,0,193.0,8.0,565.0,474.0,0.0,0.0,0.0,0.0
12539,11,0,71,77,0,0,0,0,100,0,47,53,47,53,50,50,0,0,0,0,0,0,190.0,4.0,566.0,475.0,0.0,0.0,0.0,0.0
12572,11,0,71,76,0,0,0,0,100,0,47,53,47,53,50,50,0,0,0,0,0,0,190.0,6.0,565.0,473.0,0.0,0.0,0.0,0.0
12605,10,0,70,74,0,0,0,0,100,0,47,53,47,53,50,50,0,0,0,0,0,0,188.0,8.0,563.0,461.0,0.0,0.0,0.0,0.0
12638,10,0,70,69,0,0,0,0,100,0,49,51,49,51,50,50,0,0,0,0,0,0,184.0,5.0,561.0,439.0,11.0,0.0,0.0,0.0
12671,9,0,69,60,0,0,0,0,100,0,52,48,52,48,50,50,0,0,0,0,0,0,181.0,6.0,554.0,393.0,22.0,0.0,9.0,0.0
12704,9,0,68,47,0,0,0,0,100,0,57,43,57,43,50,50,0,0,0,0,0,0,179.0,9.0,549.0,326.0,40.0,1.0,36.0,0.0
12737,9,0,67,27,0,0,0,0,100,0,70,30,70,30,50,50,0,0,0,0,0,0,180.0,6.0,544.0,227.0,53.0,16.0,76.0,0.0
12770,8,0,66,3,0,0,0,0,100,0,94,6,94,6,50,50,0,0,0,0,0,0,175.0,8.0,534.0,108.0,67.0,28.0,113.0,12.0
12803,9,0,63,0,0,0,8,0,89,11,100,0,100,0,100,0,0,0,0,0,0,0,177.0,9.0,519.0,24.0,88.0,51.0,175.0,76.0
12836,8,0,61,0,0,0,16,12,70,30,85,15,100,0,52,48,0,0,0,0,0,0,176.0,9.0,505.0,21.0,106.0,61.0,224.0,153.0
12869,8,0,57,0,2,0,25,27,54,46,73,27,100,0,44,56,0,0,0,0,0,0,174.0,11.0,480.0,7.0,133.0,84.0,278.0,229.0
12902,5,0,52,0,7,0,33,38,42,58,68,32,100,0,46,54,0,0,0,0,0,0,157.0,8.0,450.0,6.0,166.0,104.0,328.0,283.0
12918,5,0,52,0,14,0,39,46,36,64,67,33,100,0,49,51,0,0,0,0,0,0,157.0,8.0,450.0,6.0,211.0,125.0,366.0,320.0
12951,1,0,44,0,19,3,43,49,28,72,65,35,100,0,51,49,0,0,0,0,0,0,130.0,3.0,400.0,7.0,243.0,140.0,394.0,337.0
12984,0,0,33,0,24,5,46,52,21,79,63,37,100,0,53,47,0,0,0,0,0,0,100.0,0.0,332.0,1.0,270.0,154.0,413.0,351.0
13017,0,0,19,0,27,7,49,52,12,88,61,39,100,0,55,45,0,0,0,0,0,0,83.0,0.0,239.0,0.0,293.0,164.0,431.0,354.0
13050,0,0,4,0,30,8,51,53,3,97,58,42,100,0,56,44,0,0,0,0,0,0,67.0,0.0,150.0,0.0,309.0,171.0,440.0,359.0
13083,0,0,0,0,31,8,52,54,0,100,57,43,50,50,56,44,0,0,0,0,0,0,58.0,0.0,119.0,0.0,318.0,174.0,447.0,361.0
13116,0,0,0,0,33,9,53,54,0,100,58,42,50,50,57,43,0,0,0,0,0,0,51.0,0.0,103.0,0.0,328.0,179.0,456.0,360.0
13149,0,0,0,0,34,10,54,53,0,100,59,41,50,50,58,42,0,0,0,0,0,0,50.0,0.0,94.0,0.0,336.0,183.0,461.0,355.0
13182,0,0,0,0,36,10,54,52,0,100,60,40,50,50,59,41,0,0,0,0,0,0,47.0,0.0,85.0,0.0,345.0,186.0,461.0,351.0
13215,0,0,0,0,36,10,55,53,0,100,60,40,50,50,59,41,0,0,0,0,0,0,44.0,0.0,80.0,0.0,347.0,184.0,467.0,355.0
13248,0,0,0,0,35,9,55,53,0,100,60,40,50,50,59,41,0,0,0,0,0,0,41.0,0.0,72.0,0.0,344.0,182.0,467.0,355.0
13281,0,0,0,0,36,9,55,54,0,100,59,41,50,50,58,42,0,0,0,0,0,0,40.0,0.0,71.0,0.0,346.0,178.0,468.0,364.0
13314,0,0,0,0,36,8,56,56,0,100,59,41,50,50,58,42,0,0,0,0,0,0,39.0,0.0,66.0,0.0,346.0,175.0,471.0,371.0
13347,0,0,0,0,35,8,56,56,0,100,58,42,50,50,58,42,0,0,0,0,0,0,38.0,0.0,62.0,0.0,344.0,170.0,475.0,374.0
13380,0,0,0,0,35,7,57,57,0,100,58,42,50,50,57,43,0,0,0,0,0,0,36.0,0.0,59.0,0.0,340.0,169.0,480.0,375.0
13413,0,0,0,0,34,7,57,57,0,100,58,42,50,50,57,43,0,0,0,0,0,0,35.0,0.0,55.0,0.0,337.0,164.0,480.0,378.0
13446,0,0,0,0,33,6,58,58,0,100,57,43,50,50,57,43,0,0,0,0,0,0,32.0,0.0,51.0,0.0,331.0,161.0,486.0,380.0
13479,0,0,0,0,32,5,59,55,0,100,58,42,50,50,58,42,0,0,0,0,0,0,31.0,0.0,52.0,0.0,326.0,155.0,489.0,369.0
13512,0,0,0,0,31,4,59,51,0,100,60,40,50,50,59,41,0,0,0,0,0,0,36.0,0.0,58.0,0.0,315.0,150.0,489.0,346.0
13545,0,0,0,0,30,4,58,43,0,100,63,37,50,50,63,37,0,0,0,0,0,0,50.0,1.0,121.0,0.0,310.0,147.0,487.0,305.0
13578,0,0,11,0,29,3,58,29,8,92,74,26,100,0,71,29,0,0,0,0,0,0,68.0,2.0,194.0,0.0,305.0,143.0,488.0,239.0
13611,0,0,21,0,28,3,57,12,17,83,88,12,100,0,85,15,0,0,0,0,0,0,88.0,6.0,256.0,0.0,296.0,143.0,480.0,150.0
13644,0,0,30,0,26,3,56,0,26,74,100,0,100,0,100,0,0,0,0,0,0,0,108.0,13.0,312.0,0.0,285.0,144.0,471.0,66.0
13677,0,0,38,0,23,3,53,0,32,68,100,0,100,0,100,0,0,0,0,0,0,0,122.0,16.0,358.0,0.0,268.0,140.0,456.0,7.0
13710,2,0,43,0,20,1,49,0,39,61,100,0,100,0,100,0,0,0,0,0,0,0,133.0,17.0,393.0,0.0,246.0,130.0,431.0,0.0
13743,3,0,48,0,14,0,43,0,48,52,100,0,100,0,100,0,0,0,0,0,0,0,141.0,12.0,423.0,25.0,212.0,113.0,391.0,0.0
13776,5,0,52,5,9,0,33,0,59,41,93,7,89,11,100,0,0,0,0,0,0,0,154.0,12.0,446.0,119.0,178.0,98.0,329.0,0.0
13809,7,0,57,37,4,0,20,0,80,20,66,34,59,41,100,0,0,0,0,0,0,0,169.0,11.0,478.0,275.0,145.0,79.0,251.0,0.0
13842,10,0,61,58,0,0,9,0,93,7,53,47,50,50,100,0,0,0,0,0,0,0,183.0,10.0,506.0,383.0,114.0,62.0,182.0,0.0
13875,12,0,64,71,0,0,0,0,100,0,47,53,47,53,50,50,0,0,0,0,0,0,200.0,9.0,521.0,446.0,87.0,33.0,103.0,0.0
13908,14,0,66,78,0,0,0,0,100,0,46,54,46,54,50,50,0,0,0,0,0,0,210.0,6.0,535.0,480.0,57.0,10.0,71.0,0.0
13941,15,0,67,81,0,0,0,0,100,0,45,55,45,55,50,50,0,0,0,0,0,0,214.0,6.0,541.0,496.0,42.0,3.0,46.0,0.0
13974,15,0,68,82,0,0,0,0,100,0,45,55,45,55,50,50,0,0,0,0,0,0,216.0,9.0,545.0,503.0,31.0,0.0,30.0,0.0
14007,15,0,68,81,0,0,0,0,100,0,46,54,46,54,50,50,0,0,0,0,0,0,219.0,6.0,548.0,498.0,23.0,0.0,22.0,0.0
14040,16,0,68,79,0,0,0,0,100,0,46,54,46,54,50,50,0,0,0,0,0,0,222.0,8.0,548.0,489.0,13.0,0.0,9.0,0.0
14073,16,0,68,78,0,0,0,0,100,0,47,53,47,53,50,50,0,0,0,0,0,0,224.0,8.0,551.0,481.0,6.0,0.0,5.0,0.0
14106,17,0,68,77,0,0,0,0,100,0,48,52,48,52,50,50,0,0,0,0,0,0,230.0,8.0,549.0,478.0,3.0,0.0,1.0,0.0
14139,17,0,69,78,0,0,0,0,100,0,48,52,48,52,50,50,0,0,0,0,0,0,232.0,5.0,552.0,480.0,0.0,0.0,0.0,0.0
14172,18,0,69,78,0,0,0,0,100,0,48,52,48,52,50,50,0,0,0,0,0,0,234.0,5.0,553.0,484.0,0.0,0.0,0.0,0.0
14205,18,0,69,79,0,0,0,0,100,0,47,53,47,53,50,50,0,0,0,0,0,0,233.0,6.0,554.0,486.0,0.0,0.0,0.0,0.0
14238,18,0,69,80,0,0,0,0,100,0,47,53,47,53,50,50,0,0,0,0,0,0,233.0,6.0,556.0,490.0,0.0,0.0,0.0,0.0
14271,18,0,68,79,0,0,0,0,100,0,47,53,47,53,50,50,0,0,0,0,0,0,233.0,6.0,551.0,489.0,0.0,0.0,0.0,0.0
14304,17,0,69,80,0,0,0,0,100,0,47,53,47,53,50,50,0,0,0,0,0,0,230.0,5.0,552.0,491.0,0.0,0.0,0.0,0.0
14337,17,0,68,80,0,0,0,0,100,0,47,53,47,53,50,50,0,0,0,0,0,0,229.0,5.0,549.0,492.0,0.0,0.0,0.0,0.0
14370,16,0,68,80,0,0,0,0,100,0,46,54,46,54,50,50,0,0,0,0,0,0,224.0,6.0,551.0,494.0,0.0,0.0,0.0,0.0
14403,16,0,68,80,0,0,0,0,100,0,46,54,46,54,50,50,0,0,0,0,0,0,220.0,6.0,547.0,493.0,0.0,0.0,0.0,0.0
14436,15,0,67,80,0,0,0,0,100,0,46,54,46,54,50,50,0,0,0,0,0,0,216.0,6.0,543.0,492.0,0.0,0.0,0.0,0.0
14469,14,0,67,78,0,0,0,0,100,0,46,54,46,54,50,50,0,0,0,0,0,0,210.0,6.0,541.0,483.0,14.0,0.0,0.0,0.0
14502,12,0,66,75,0,0,0,0,100,0,46,54,46,54,50,50,0,0,0,0,0,0,200.0,4.0,533.0,465.0,30.0,0.0,12.0,0.0
14535,12,0,65,68,0,0,0,0,100,0,48,52,48,52,50,50,0,0,0,0,0,0,196.0,5.0,529.0,433.0,42.0,0.0,42.0,0.0
14568,11,0,64,57,0,0,0,0,100,0,52,48,52,48,50,50,0,0,0,0,0,0,194.0,8.0,524.0,377.0,54.0,11.0,79.0,3.0
14601,11,0,63,40,0,0,0,0,100,0,60,40,60,40,50,50,0,0,0,0,0,0,192.0,6.0,517.0,290.0,65.0,26.0,112.0,18.0
14634,11,0,62,17,0,0,5,0,94,6,78,22,77,23,100,0,0,0,0,0,0,0,192.0,8.0,511.0,179.0,84.0,38.0,154.0,87.0
14667,11,0,60,0,0,0,12,14,72,28,83,17,100,0,42,58,0,0,0,0,0,0,190.0,5.0,499.0,67.0,99.0,55.0,199.0,162.0
14700,10,0,58,0,0,0,19,32,57,43,69,31,100,0,33,67,0,0,0,0,0,0,184.0,9.0,488.0,31.0,120.0,73.0,243.0,252.0
14733,8,0,56,0,2,0,25,46,48,52,62,38,100,0,33,67,0,0,0,0,0,0,174.0,10.0,472.0,38.0,138.0,86.0,280.0,322.0
14766,5,0,52,0,7,0,31,56,37,63,58,42,100,0,36,64,0,0,0,0,0,0,157.0,10.0,447.0,27.0,165.0,101.0,315.0,372.0
14799,4,0,46,0,12,0,35,62,31,69,56,44,100,0,39,61,0,0,0,0,0,0,148.0,10.0,409.0,16.0,199.0,119.0,343.0,404.0
14832,0,0,36,0,17,1,39,67,23,77,54,46,100,0,41,59,0,0,0,0,0,0,123.0,1.0,351.0,10.0,231.0,129.0,366.0,425.0
14865,0,0,25,0,21,2,41,68,16,84,52,48,100,0,43,57,0,0,0,0,0,0,101.0,0.0,281.0,2.0,254.0,138.0,382.0,430.0
14882,0,0,12,0,21,2,41,68,8,92,48,52,100,0,43,57,0,0,0,0,0,0,81.0,0.0,196.0,0.0,254.0,138.0,382.0,430.0
14915,0,0,1,0,24,3,43,69,0,100,46,54,100,0,45,55,0,0,0,0,0,0,66.0,0.0,128.0,0.0,272.0,143.0,392.0,435.0
14948,0,0,0,0,27,5,45,69,0,100,47,53,50,50,46,54,0,0,0,0,0,0,54.0,0.0,108.0,0.0,294.0,152.0,402.0,437.0
14981,0,0,0,0,28,5,45,70,0,100,48,52,50,50,47,53,0,0,0,0,0,0,51.0,0.0,94.0,0.0,301.0,155.0,407.0,440.0
15014,0,0,0,0,29,5,47,70,0,100,48,52,50,50,47,53,0,0,0,0,0,0,48.0,0.0,88.0,0.0,306.0,156.0,414.0,443.0
15047,0,0,0,0,30,6,48,70,0,100,49,51,50,50,48,52,0,0,0,0,0,0,47.0,0.0,81.0,0.0,309.0,160.0,424.0,443.0
15080,0,0,0,0,30,6,49,69,0,100,50,50,50,50,49,51,0,0,0,0,0,0,45.0,0.0,75.0,0.0,311.0,158.0,432.0,437.0
15113,0,0,0,0,31,6,51,67,0,100,51,49,50,50,50,50,0,0,0,0,0,0,41.0,0.0,72.0,0.0,314.0,159.0,444.0,429.0
15146,0,0,0,0,31,6,53,64,0,100,53,47,50,50,52,48,0,0,0,0,0,0,40.0,0.0,66.0,0.0,318.0,159.0,457.0,412.0
15179,0,0,0,0,32,6,56,61,0,100,55,45,50,50,54,46,0,0,0,0,0,0,39.0,0.0,65.0,0.0,322.0,161.0,470.0,398.0
15212,0,0,0,0,32,6,57,58,0,100,57,43,50,50,56,44,0,0,0,0,0,0,37.0,0.0,59.0,0.0,324.0,161.0,481.0,382.0
15245,0,0,0,0,33,6,59,57,0,100,58,42,50,50,57,43,0,0,0,0,0,0,34.0,0.0,55.0,0.0,327.0,160.0,490.0,377.0
15278,0,0,0,0,32,5,60,56,0,100,58,42,50,50,58,42,0,0,0,0,0,0,33.0,0.0,53.0,0.0,323.0,155.0,501.0,373.0
15311,0,0,0,0,32,4,62,54,0,100,59,41,50,50,59,41,0,0,0,0,0,0,30.0,0.0,49.0,0.0,321.0,151.0,509.0,364.0
15344,0,0,0,0,31,3,62,54,0,100,59,41,50,50,59,41,0,0,0,0,0,0,32.0,0.0,57.0,0.0,316.0,141.0,510.0,361.0
15377,0,0,0,0,28,2,62,49,0,100,60,40,50,50,60,40,0,0,0,0,0,0,46.0,3.0,113.0,0.0,301.0,135.0,510.0,339.0
15410,0,0,8,0,27,1,62,42,5,95,65,35,100,0,63,37,0,0,0,0,0,0,68.0,6.0,173.0,0.0,292.0,129.0,510.0,304.0
15443,0,0,17,0,25,0,61,31,12,88,73,27,100,0,70,30,0,0,0,0,0,0,86.0,11.0,228.0,0.0,280.0,125.0,506.0,245.0
15476,0,0,24,0,23,0,60,16,19,81,84,16,100,0,80,20,0,0,0,0,0,0,100.0,13.0,271.0,0.0,266.0,124.0,499.0,174.0
15509,0,0,30,0,20,0,59,2,26,74,97,3,100,0,96,4,0,0,0,0,0,0,107.0,13.0,308.0,0.0,248.0,117.0,490.0,101.0
15542,0,0,35,0,16,0,56,0,33,67,100,0,100,0,100,0,0,0,0,0,0,0,113.0,12.0,344.0,11.0,222.0,108.0,471.0,55.0
15575,0,0,39,0,13,0,51,0,37,63,100,0,100,0,100,0,0,0,0,0,0,0,116.0,10.0,367.0,67.0,202.0,100.0,444.0,9.0
15608,0,0,42,30,9,0,46,0,56,44,72,28,53,47,100,0,0,0,0,0,0,0,114.0,10.0,385.0,243.0,178.0,95.0,409.0,0.0
15641,0,0,46,55,5,0,36,0,71,29,56,44,41,59,100,0,0,0,0,0,0,0,117.0,11.0,412.0,368.0,153.0,77.0,346.0,9.0
15674,0,0,51,71,1,0,25,0,81,19,48,52,37,63,100,0,0,0,0,0,0,0,125.0,8.0,442.0,447.0,130.0,72.0,281.0,22.0
15707,2,0,55,79,0,0,10,0,92,8,41,59,37,63,100,0,0,0,0,0,0,0,133.0,6.0,465.0,487.0,94.0,42.0,187.0,21.0
15740,3,0,57,85,0,0,0,0,100,0,37,63,37,63,50,50,0,0,0,0,0,0,141.0,8.0,482.0,518.0,71.0,24.0,106.0,24.0
15773,4,0,60,88,0,0,0,0,100,0,37,63,37,63,50,50,0,0,0,0,0,0,145.0,5.0,497.0,532.0,49.0,5.0,75.0,19.0
15806,4,0,61,90,0,0,0,0,100,0,38,62,38,62,50,50,0,0,0,0,0,0,150.0,4.0,507.0,541.0,32.0,0.0,46.0,9.0
15839,5,0,62,90,0,0,0,0,100,0,38,62,38,62,50,50,0,0,0,0,0,0,157.0,5.0,511.0,540.0,27.0,0.0,28.0,0.0
15872,6,0,63,87,0,0,0,0,100,0,39,61,39,61,50,50,0,0,0,0,0,0,161.0,3.0,514.0,528.0,19.0,0.0,17.0,0.0
15905,7,0,63,86,0,0,0,0,100,0,40,60,40,60,50,50,0,0,0,0,0,0,166.0,4.0,518.0,524.0,11.0,0.0,9.0,0.0
15938,7,0,63,85,0,0,0,0,100,0,41,59,41,59,50,50,0,0,0,0,0,0,169.0,1.0,519.0,518.0,8.0,0.0,5.0,0.0
15971,8,0,63,85,0,0,0,0,100,0,41,59,41,59,50,50,0,0,0,0,0,0,175.0,2.0,519.0,519.0,4.0,0.0,3.0,0.0
16004,9,0,63,86,0,0,0,0,100,0,41,59,41,59,50,50,0,0,0,0,0,0,177.0,2.0,519.0,522.0,1.0,0.0,0.0,0.0
16037,9,0,64,87,0,0,0,0,100,0,41,59,41,59,50,50,0,0,0,0,0,0,179.0,3.0,520.0,528.0,0.0,0.0,0.0,0.0
16070,9,0,64,88,0,0,0,0,100,0,40,60,40,60,50,50,0,0,0,0,0,0,177.0,1.0,520.0,531.0,0.0,0.0,0.0,0.0
16103,9,0,63,88,0,0,0,0,100,0,40,60,40,60,50,50,0,0,0,0,0,0,177.0,2.0,518.0,533.0,0.0,0.0,0.0,0.0
16136,8,0,63,89,0,0,0,0,100,0,39,61,39,61,50,50,0,0,0,0,0,0,172.0,1.0,515.0,538.0,0.0,0.0,0.0,0.0
16169,7,0,62,90,0,0,0,0,100,0,39,61,39,61,50,50,0,0,0,0,0,0,167.0,1.0,512.0,541.0,0.0,0.0,0.0,0.0
16202,7,0,63,90,0,0,0,0,100,0,39,61,39,61,50,50,0,0,0,0,0,0,165.0,0.0,514.0,542.0,0.0,0.0,0.0,0.0
16235,6,0,62,91,0,0,0,0,100,0,38,62,38,62,50,50,0,0,0,0,0,0,162.0,1.0,509.0,548.0,0.0,0.0,0.0,0.0
16268,5,0,62,91,0,0,0,0,100,0,38,62,38,62,50,50,0,0,0,0,0,0,156.0,0.0,509.0,548.0,0.0,0.0,0.0,0.0
16301,4,0,62,92,0,0,0,0,100,0,37,63,37,63,50,50,0,0,0,0,0,0,151.0,0.0,508.0,550.0,0.0,0.0,0.0,0.0
16334,4,0,62,92,0,0,0,0,100,0,37,63,37,63,50,50,0,0,0,0,0,0,147.0,0.0,509.0,552.0,0.0,0.0,0.0,0.0
16367,3,0,61,92,0,0,0,0,100,0,37,63,37,63,50,50,0,0,0,0,0,0,142.0,0.0,506.0,550.0,0.0,0.0,0.0,0.0
16400,2,0,60,90,0,0,0,0,100,0,36,64,36,64,50,50,0,0,0,0,0,0,137.0,0.0,501.0,541.0,0.0,0.0,0.0,0.0
16433,2,0,59,87,0,0,0,0,100,0,36,64,36,64,50,50,0,0,0,0,0,0,133.0,1.0,494.0,529.0,6.0,0.0,0.0,0.0
16466,1,0,58,81,0,0,0,0,100,0,38,62,38,62,50,50,0,0,0,0,0,0,129.0,0.0,487.0,496.0,19.0,0.0,3.0,0.0
16499,0,0,57,74,0,0,0,0,100,0,39,61,39,61,50,50,0,0,0,0,0,0,122.0,0.0,481.0,461.0,33.0,0.0,25.0,3.0
16532,0,0,56,61,0,0,0,0,100,0,43,57,43,57,50,50,0,0,0,0,0,0,116.0,0.0,473.0,397.0,38.0,6.0,46.0,45.0
16565,0,0,54,41,0,0,0,15,86,14,44,56,52,48,0,100,0,0,0,0,0,0,116.0,0.0,461.0,297.0,46.0,11.0,71.0,167.0
16598,0,0,51,11,0,0,0,41,60,40,44,56,78,22,0,100,0,0,0,0,0,0,119.0,0.0,442.0,148.0,60.0,23.0,100.0,297.0
16631,0,0,47,0,0,0,2,57,44,56,41,59,100,0,3,97,0,0,0,0,0,0,116.0,0.0,418.0,70.0,80.0,30.0,137.0,379.0
16664,0,0,40,0,0,0,8,71,33,67,36,64,100,0,9,91,0,0,0,0,0,0,106.0,0.0,370.0,75.0,104.0,42.0,176.0,445.0
16697,0,0,29,0,0,0,16,80,23,77,32,68,100,0,15,85,0,0,0,0,0,0,91.0,0.0,306.0,47.0,124.0,60.0,225.0,492.0
16730,0,0,17,0,3,0,21,86,13,87,29,71,100,0,19,81,0,0,0,0,0,0,78.0,0.0,229.0,27.0,142.0,79.0,256.0,521.0
16763,0,0,4,0,7,0,25,90,3,97,25,75,100,0,23,77,0,0,0,0,0,0,61.0,0.0,151.0,14.0,168.0,98.0,279.0,541.0
16796,0,0,0,0,9,0,27,91,0,100,25,75,50,50,25,75,0,0,0,0,0,0,49.0,0.0,113.0,6.0,181.0,102.0,291.0,549.0
16829,0,0,0,0,12,0,28,92,0,100,26,74,50,50,26,74,0,0,0,0,0,0,47.0,0.0,96.0,2.0,197.0,110.0,301.0,553.0
